3201.2745046051  4.241250E-16
3203.27791384372  3.962632E-16
3205.28176244849  4.042828E-16
3207.28604994245  4.350775E-16
3209.29077584865  3.905521E-16
3211.29593969015  4.504888E-16
3213.30154099001  4.152620E-16
3215.30757927126  4.349435E-16
3217.31405405695  3.878482E-16
3219.32096487016  3.966136E-16
3221.32831123391  3.575226E-16
3223.33609267127  3.987043E-16
3225.34430870528  3.683207E-16
3227.352958859  3.998741E-16
3229.36204265548  3.599545E-16
3231.37155961777  3.613862E-16
3233.38150926891  3.946324E-16
3235.39189113197  4.336521E-16
3237.40270472999  3.792689E-16
3239.41394958602  3.858079E-16
3241.42562522311  3.812445E-16
3243.43773116433  3.605761E-16
3245.4502669327  3.612987E-16
3247.4632320513  3.385130E-16
3249.47662604316  3.381792E-16
3251.49044843135  3.173855E-16
3253.5046987389  3.431361E-16
3255.51937648888  2.999999E-16
3257.53448120434  3.205260E-16
3259.55001240831  3.286685E-16
3261.56596962387  3.383338E-16
3263.58235237405  3.352654E-16
3265.5991601819  3.446113E-16
3267.61639257049  3.558251E-16
3269.63404906286  3.449637E-16
3271.65212918206  3.603822E-16
3273.67063245114  3.545025E-16
3275.68955839316  3.556561E-16
3277.70890653116  3.311443E-16
3279.7286763882  3.413873E-16
3281.74886748732  3.336421E-16
3283.76947935159  3.653942E-16
3285.79051150404  3.566110E-16
3287.81196346774  3.782700E-16
3289.83383476572  3.730062E-16
3291.85612492105  4.036361E-16
3293.87883345678  3.741038E-16
3295.90195989595  3.828354E-16
3297.92550376162  3.560572E-16
3299.94946457683  3.490197E-16
3301.97384186465  3.450863E-16
3303.99863514811  3.316241E-16
3306.02384395028  3.175358E-16
3308.04946779419  3.338485E-16
3310.07550620292  3.306124E-16
3312.10195869949  3.270306E-16
3314.12882480698  3.142581E-16
3316.15610404841  3.363583E-16
3318.18379594686  3.236392E-16
3320.21190002537  3.120839E-16
3322.24041580699  3.183074E-16
3324.26934281477  3.186647E-16
3326.29868057176  3.301307E-16
3328.32842860102  3.463218E-16
3330.35858642559  3.411157E-16
3332.38915356853  3.299790E-16
3334.42012955289  3.218838E-16
3336.45151390171  3.353365E-16
3338.48330613806  3.216291E-16
3340.51550578497  3.089971E-16
3342.54811236551  3.170417E-16
3344.58112540272  3.374520E-16
3346.61454441966  3.381620E-16
3348.64836893937  3.362218E-16
3350.68259848491  3.360423E-16
3352.71723257932  3.545084E-16
3354.75227074567  3.491902E-16
3356.787712507  3.205690E-16
3358.82355738635  3.365923E-16
3360.85980490679  3.449397E-16
3362.89645459137  3.335810E-16
3364.93350596312  3.370280E-16
3366.97095854512  3.220469E-16
3369.0088118604  3.304696E-16
3371.04706543202  3.160129E-16
3373.08571878303  3.169982E-16
3375.12477143648  2.985334E-16
3377.16422291543  3.076350E-16
3379.20407274291  3.207699E-16
3381.24432044199  3.222449E-16
3383.28496553572  3.124545E-16
3385.32600754714  3.022987E-16
3387.36744599931  2.933978E-16
3389.40928041527  3.050931E-16
3391.45151031809  3.062109E-16
3393.49413523081  2.963908E-16
3395.53715467648  3.002906E-16
3397.58056817816  3.085027E-16
3399.62437525889  2.912239E-16
3401.66857544172  2.889925E-16
3403.71316824971  2.851097E-16
3405.75815320591  2.905873E-16
3407.80352983337  2.999580E-16
3409.84929765514  3.009949E-16
3411.89545619428  2.773246E-16
3413.94200497382  2.788939E-16
3415.98894351683  2.819342E-16
3418.03627134635  2.946117E-16
3420.08398798544  2.837140E-16
3422.13209295714  3.169504E-16
3424.18058578452  2.916221E-16
3426.22946599061  3.010603E-16
3428.27873309848  2.925753E-16
3430.32838663117  2.958038E-16
3432.37842611173  2.948967E-16
3434.42885106321  2.932203E-16
3436.47966100867  2.971158E-16
3438.53085547116  2.998767E-16
3440.58243397372  2.913670E-16
3442.63439603942  2.912798E-16
3444.68674119129  2.815918E-16
3446.73946895239  2.910848E-16
3448.79257884578  2.928441E-16
3450.8460703945  2.867374E-16
3452.89994312161  2.873964E-16
3454.95419655015  2.837174E-16
3457.00883020318  2.890434E-16
3459.06384360374  2.914343E-16
3461.1192362749  2.992161E-16
